timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label
0.0,-35.363261168605035,149.16523264144806,604.198933767086,6,10.0,0.0,46.26363603137722,78.22491442945024,-985.0314773201864,17.00628824098841,6.145481387184887,-15.48727969146685,947.5874813167728,251.10204100610397,179.47129884748617,-53.27213481909425,406.65240596970506,0
0.1,-35.36325796197444,149.16523982203756,603.4480178363809,6,10.0,0.7864054007120855,-66.46883967854068,-69.18750566468943,-933.652009253471,-5.384467863643368,-4.260460481692233,1.9320851084914559,947.6602842469268,249.322070097942,177.41210295633664,-56.4641079381113,409.49592548651987,0
0.2,-35.363245292542565,149.16525625603566,604.4131981501612,6,10.0,2.075068185714734,72.33654790576084,-35.7461496756177,-997.2477322361809,-7.628788322693907,-23.32625530134424,14.933384490067812,947.5258213490356,250.7161699443425,180.18174008374083,-57.43146704698921,408.67237572886216,0
0.3,-35.36324360800582,149.16527408832323,603.725717386087,6,10.0,1.7911676191157353,54.209264286549356,15.574346995321543,-995.2608825038516,12.429254465818309,-1.0998675124389277,0.8309445791935937,947.5754247764793,249.95104312533093,181.07962335950174,-62.21742556813777,410.1202492386006,0
0.4,-35.36324299255367,149.16528374163846,604.2814584381631,6,10.0,0.9672914571263612,-22.980691896900883,36.92712495984074,-975.2217676280474,14.234103693190765,-30.7946044705851,19.42844975744365,947.6121771117307,250.42566552189876,183.13123297131708,-59.515387175200324,410.1189130283868,0
0.5,-35.363249683278134,149.16529082970948,604.4251400243708,6,10.0,0.9747130066894275,30.297772271696374,-104.9552156581597,-951.888421467798,27.736326756864862,9.300761343268181,6.183884451053294,947.5684377855658,250.70101384573633,184.7744791994588,-59.51519872705089,413.7340383707256,0
0.601,-35.36322082903593,149.16530113612598,604.0709227997726,6,10.0,3.0639672226367543,9.639348602101911,-36.267524283955325,-940.0756350382601,14.323335132073518,3.0279040977425864,5.242567657057321,947.6898450878741,250.97810439363383,179.53386695879036,-61.60733268603491,407.81971497538757,0
0.701,-35.363217909320234,149.16531980155318,603.9921873792432,6,10.0,1.8892403566617337,109.69237462945365,48.27547104105762,-995.3929972149203,10.572420858712961,10.087042179803174,12.387014721373975,947.5690740770335,250.79896740388835,178.62315219450386,-61.505446117796076,411.34730443365527,0
0.801,-35.3632068672901,149.16532703769943,603.9681111881663,6,10.0,1.3201827218492983,2.496657629600641,-27.820486427799338,-982.4153964202362,0.4250582286538339,-1.8863262261725469,-20.786238375415103,947.6226421510306,249.98413162825005,176.78681237500479,-61.93083507311862,407.6404300265092,0
0.901,-35.363208730678345,149.1653434021772,604.3266833600992,6,10.0,1.6470226122274212,78.99183215692767,48.35568049855259,-991.4335696487191,23.94360685826813,-16.16766055217986,8.784800477146703,947.6305398489133,250.08660288131722,178.24053167384557,-59.78805338444146,407.6811332070162,0
1.001,-35.363193131280525,149.16535416671084,604.1523017662981,6,10.0,1.895300495575773,54.37609433590832,-23.983115818245494,-955.3694536572674,2.758809657621512,38.280651243179435,3.095029813239785,947.5610388754175,249.2742156248071,174.48738428544743,-59.793798568791395,412.4219587019193,0
1.101,-35.363195990295566,149.1653640560937,604.4241902735483,6,10.0,1.0294360601805432,-19.85354281027083,38.875677064647135,-1028.1977706781192,-57.33099788807313,26.707244902741788,-9.299503248776691,947.5953735472818,250.82462731141203,178.48814086477103,-61.41259559349073,408.93792836602194,0
1.201,-35.36318432057427,149.1653735772477,604.241213407996,6,10.0,1.506103477817651,75.36374481308569,-96.47581469736492,-974.6891513240008,-14.364727658787434,-29.46670112633982,13.643356374310354,947.5782672661468,251.34400375133202,178.10995872582416,-60.726516829466874,411.03656857649935,0
1.301,-35.36317332443011,149.16539622945183,604.5756247656122,6,10.0,2.5180102039469703,-46.75686513607161,-51.396475490615984,-946.4440271262515,-18.37624157729197,4.729125685098775,3.4017259703258302,947.6135730807738,251.27050433990024,178.8665909969797,-58.650674070970574,408.961557426568,0
1.401,-35.363170391472224,149.16539652442515,603.7984224912117,6,10.0,0.29477535863970544,-1.055048738588138,149.88835870718097,-986.8145112447003,2.849138908394202,8.018806116040576,8.80130602822902,947.6796718779658,249.990901797676,179.16590900888906,-58.50895017568055,407.68942115143574,0
1.501,-35.363161934873396,149.16541385400777,603.7506596542465,6,10.0,1.9282855013348446,14.220065505014002,15.188475620081398,-959.3664219722417,8.552475975363999,-3.181584776473671,2.9566142208990813,947.6514361890146,250.1823389038531,181.59997753031968,-58.11685484990841,403.1013000577111,0
1.601,-35.363159818150834,149.16543245438388,604.5418511113091,6,10.0,1.8720430171104314,-84.61452445231555,24.648352093779884,-1048.9259489836832,30.584375571207957,-13.866715999993106,-8.683874714881755,947.612668950551,251.18431888997546,184.1948999650811,-63.05163937849569,409.3068126160937,0
1.701,-35.363160585915864,149.16544214290667,604.2033063090846,6,10.0,0.9718895877882815,-69.70616217350855,-2.1663120892568575,-998.4517914709189,39.43885682266113,5.529280781286169,-7.238791782128521,947.6752405054472,251.34766021009642,181.79512273952102,-60.531629889673674,412.39409320239855,0
1.802,-35.36315396919564,149.16544858114122,603.992417707933,6,10.0,0.9232109758766371,-39.69937512281148,-29.13740963713392,-975.1363781402204,10.090955056433952,-9.96717825743538,-2.336813810082668,947.5391073757198,250.20979641316387,177.39212363447535,-59.75455888235859,410.0868815536117,0
1.902,-35.363137111435734,149.16546479868558,604.5793086394705,6,10.0,2.3392152832203914,-55.00396629189204,11.522716215575569,-1016.2158846309269,14.25911378971273,-5.761956819043363,-16.449749897195822,947.5342333413784,248.36432162964797,178.87991463774898,-62.85337415739382,408.2655136233233,0
2.002,-35.36312581590477,149.16546229799735,604.4923954148945,6,10.0,1.1569030265189424,-3.9815522327282,11.038129561571775,-958.9978054745449,-19.724575115088406,-11.91729150592659,7.51859110489741,947.5937340355325,249.3684561637933,180.20878226402533,-57.8293469967073,411.7284352544056,0
2.102,-35.363128529439926,149.16547573703016,604.6164798018156,6,10.0,1.3710247115588976,-23.627730228860834,26.405404545509505,-973.817037943638,25.15895722713397,25.75669465724254,4.572404043345206,947.5011632017018,250.87697569235885,181.3239443850117,-59.01856708448078,411.7468724281983,0
2.202,-35.363116992756325,149.16549376816275,604.6876461374031,6,10.0,2.1405999410440795,-54.10169841834343,11.14419412035948,-964.9465153414947,-5.461901041304391,28.660918025397322,5.554838768820618,947.5409191533055,250.4487739344781,176.98280133568736,-59.41523084145868,410.2765719803418,0
2.302,-35.36311619665166,149.16551094524294,604.4597227441739,6,10.0,1.7195518796530218,36.3358742434669,153.17300126392777,-1010.5400208786596,-11.774573452385155,2.6636635297445874,-5.32634892085791,947.4960386592678,248.4144100572657,181.75728631467328,-58.0830252952512,410.69661823822895,0
