timestamp,gps_lat,gps_lon,gps_alt,gps_fix_type,gps_satellites,gps_speed,imu_xacc,imu_yacc,imu_zacc,imu_xgyro,imu_ygyro,imu_zgyro,baro_pressure,baro_temp,mag_x,mag_y,mag_z,label,residual_lat,residual_lon,residual_alt,residual_mag,predicted_lat,predicted_lon,predicted_alt,residual_mag_mean,residual_mag_std,imu_acc_mag
0.0,-35.363268425851814,149.1652314405383,603.9683592155343,6,10.0,0.0,113.18443853336804,37.70694708929645,-1021.3602781915096,14.148946843814471,15.893434651987205,0.8656863908046843,947.5781231780134,249.9007244711755,179.42297105143462,-59.7825422797416,408.43947015232607,0,0.0,0.0,0.0,0.0,-35.363268425851814,149.1652314405383,603.9683592155343,0.0,0.0,1028.3041130192696
0.1,-35.36325601276388,149.16524607466428,603.7210757601262,6,10.0,1.9189642925356387,-10.464799627848674,32.64980420092604,-1018.455609931915,-12.602901214603984,40.01458999519873,27.442371465497203,947.6902828946788,249.66312639464988,177.876256839634,-58.04972576876509,412.2965358755377,0,1.241308793709095e-05,1.4634125989232416e-05,-0.24728345540813734,0.24728345615271283,-35.363268425851814,149.1652314405383,603.9683592155343,0.12364172807635641,0.17485580872082954,1019.0325564707924
0.2,-35.36325554730173,149.16525083713063,604.315961444714,6,10.0,0.4785158378748836,22.85839498370036,24.389154976664933,-990.489846491078,-25.093785598880626,4.972700158571034,6.175026741779167,947.5520176581005,249.2110998705184,179.29427030810965,-59.864953872519486,409.9425743576768,0,-1.1565919464828767e-05,-9.421655704500154e-06,0.8345650964952256,0.8345650966285514,-35.36324398138227,149.16526025878633,603.4813963482188,0.3606161842604214,0.42866998445530063,991.0537185761556
0.3,-35.363246596193434,149.16527491001966,604.0606485962744,6,10.0,2.5683191510970778,54.70802435126054,21.184887995544926,-989.6355329177673,2.963807799613046,-8.578940796545321,13.004225196890667,947.623802772466,249.79825903433195,177.5019543827187,-60.249203799797286,408.2457128435476,0,6.540571746427304e-07,1.2886053241345508e-05,-0.2915041179575155,0.2915041182430658,-35.36324725025061,149.16526202396642,604.3521527142319,0.3433381677560825,0.3517092878110679,991.3729144077092
0.4,-35.36323205108921,149.165290557948,604.2882961614075,6,10.0,2.1363934984661777,-60.27950965449023,-59.50260569192318,-966.0481369061343,-23.985389222038304,5.507988838070894,7.40696004624624,947.5417015351328,250.9269256139171,178.47345523681693,-58.349818009699874,409.87061469915193,0,8.133929497944337e-06,5.836074990384077e-06,0.05856587630933063,0.058565877164953276,-35.36324018501871,149.165284721873,604.2297302850982,0.28638370963785664,0.33014181626557115,969.7541864762057
0.5,-35.36323307237652,149.16529366523702,604.3572914527795,6,10.0,0.3270821425646004,7.342876382637218,6.688978917427299,-980.1585143317352,-18.088000879665195,-10.810887515676129,4.959674275159424,947.6058784877928,250.2083440187357,176.90447576744475,-62.23351352757384,409.4863488666127,0,-6.193908589580133e-06,-9.385070001144413e-06,-0.006022857237780954,0.0060228677347865574,-35.36322687846793,149.16530305030702,604.3633143100172,0.23965690265401166,0.31669427216660734,980.2088417727739
0.601,-35.36322528849277,149.16530432689976,604.188811033503,6,10.0,1.320075371289256,-86.32292080803023,67.39891296280071,-934.203709118448,-37.580408188459735,11.312624292517745,-22.4867051912286,947.5510380044046,250.2736899261787,180.6492071269693,-60.62392193415867,412.0944558831726,0,-2.3008119711676045e-06,-6.823668172728503e-06,-0.26740119798614614,0.2674011980831094,-35.3632229876808,149.16531115056793,604.4562122314892,0.24362037342959703,0.28929111414525577,940.6013131269075
0.701,-35.36321081892439,149.1653227253479,604.0394468950947,6,10.0,2.3406650827599287,-21.508493181888905,25.36396827876767,-986.520791216564,5.380594751525495,17.70211119968923,3.480221102604197,947.6406851120656,249.06859895021864,180.17421240873696,-61.50624020485154,408.7260524330652,0,6.255633330454202e-06,2.4761987447163847e-06,-0.3474887016948287,0.3474887017599596,-35.36321707455772,149.16532024914915,604.3869355967895,0.25660391447089237,0.27033739323477046,987.0811606288296
0.801,-35.36321040483927,149.16532175331017,604.6383316762149,6,10.0,0.10565622655328,92.2013340311972,71.5184546631001,-1020.9037734794368,4.945227891804452,33.14535732388892,2.37278839158682,947.4845389113852,250.57888234472745,179.7460869632337,-61.887104808679496,414.1862600502936,0,-3.907292985161348e-06,-1.2440061993856943e-05,0.3792622150886018,0.3792622153127503,-35.36320649754629,149.16533419337216,604.2590694611263,0.2702326145644321,0.25616145514988475,1027.550723837555
0.901,-35.363206139686106,149.16534205834384,604.3184328010063,6,10.0,2.0748154712113385,47.764139099603,67.00498936984552,-971.8934930272382,16.792058722008278,16.446479535539723,-1.2302232762097125,947.5344616462992,251.4186233304368,179.17914857281406,-61.18369595486149,410.1509696761581,0,-5.268087818421918e-06,1.4865913442463352e-06,-0.17127517271865145,0.17127517280612092,-35.36320087159829,149.1653405717525,604.489707973725,0.260336870388601,0.24353025059356154,975.3707209943641
